"noShows","total_Time","weekday","weekend","Afternoon","Day","Evening","Night","Children","Comedy","Drama","Entertainment","Factual","Learning","Music","News","NoGenre","RelEthics","Sport","Weather","per_al_Watched","watched_in_Feb"
21,547.825916666667,0.523809523809524,0.476190476190476,0,0.0952380952380952,0.761904761904762,0.142857142857143,0,9.52380952380952,33.3333333333333,14.2857142857143,14.2857142857143,0,9.52380952380952,14.2857142857143,0,0,0,4.76190476190476,47.6190476190476,"Yes"
3,5.64573333333333,1,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0,33.3333333333333,0,0,0,0,0,0,66.6666666666667,33.3333333333333,"Yes"
6,41.91625,0,1,0.5,0.5,0,0,0,16.6666666666667,16.6666666666667,66.6666666666667,0,0,0,0,0,0,0,0,0,"Yes"
4,150.589733333333,0.25,0.75,0,0.25,0.75,0,0,0,25,25,50,0,0,0,0,0,0,0,75,"Yes"
3,18.34885,1,0,0,1,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,"Yes"
29,290.909283333333,0.758620689655172,0.241379310344828,0.206896551724138,0.172413793103448,0.620689655172414,0,0,0,68.9655172413793,0,31.0344827586207,0,0,0,0,0,0,0,27.5862068965517,"Yes"
15,460.836433333333,0.866666666666667,0.133333333333333,0.0666666666666667,0.0666666666666667,0.733333333333333,0.133333333333333,6.66666666666667,0,93.3333333333333,0,0,0,0,0,0,0,0,0,66.6666666666667,"Yes"
5,3.23173333333333,0,1,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
1,0.82045,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"No"
44,456.872866666667,0.454545454545455,0.545454545454545,0.159090909090909,0.25,0.295454545454545,0.295454545454545,2.27272727272727,15.9090909090909,72.7272727272727,2.27272727272727,6.81818181818182,0,0,0,0,0,0,0,15.9090909090909,"No"
2,11.0926833333333,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
17,243.0312,0.470588235294118,0.529411764705882,0.117647058823529,0.176470588235294,0.647058823529412,0.0588235294117647,11.7647058823529,47.0588235294118,11.7647058823529,23.5294117647059,5.88235294117647,0,0,0,0,0,0,0,41.1764705882353,"Yes"
20,109.283616666667,0,1,0.15,0.7,0.15,0,80,0,0,0,5,15,0,0,0,0,0,0,10,"No"
4,20.3930333333333,0.25,0.75,0.5,0.5,0,0,0,0,50,25,0,0,0,0,0,0,25,0,0,"Yes"
7,262.821583333333,0,1,0.428571428571429,0,0.571428571428571,0,0,0,28.5714285714286,28.5714285714286,42.8571428571429,0,0,0,0,0,0,0,57.1428571428571,"Yes"
2,1.41928333333333,0.5,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
122,2804.39325,0.622950819672131,0.377049180327869,0.122950819672131,0.122950819672131,0.754098360655738,0,0.819672131147541,21.3114754098361,23.7704918032787,6.55737704918033,16.3934426229508,0,4.91803278688525,15.5737704918033,0,0,8.19672131147541,2.45901639344262,41.8032786885246,"Yes"
1,1.60695,1,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
3,33.2228833333333,0,1,0,1,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,66.6666666666667,0,0,"No"
25,604.971066666667,0.92,0.08,0,0,0.92,0.08,0,4,56,4,12,0,0,20,0,0,0,4,48,"Yes"
5,63.6529,0.8,0.2,0,0.4,0.4,0.2,0,0,0,0,80,0,0,0,20,0,0,0,80,"Yes"
26,736.339016666667,0.846153846153846,0.153846153846154,0.0384615384615385,0.461538461538462,0.5,0,23.0769230769231,3.84615384615385,34.6153846153846,0,38.4615384615385,0,0,0,0,0,0,0,38.4615384615385,"Yes"
2,18.9446,1,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"Yes"
2,15.3999666666667,0,1,0,0.5,0.5,0,0,0,50,0,0,0,0,50,0,0,0,0,0,"Yes"
8,245.100866666667,1,0,0.125,0,0.625,0.25,0,0,100,0,0,0,0,0,0,0,0,0,75,"No"
9,253.962,0.222222222222222,0.777777777777778,0,0,0.555555555555556,0.444444444444444,0,0,88.8888888888889,0,0,0,0,11.1111111111111,0,0,0,0,55.5555555555556,"Yes"
2,0.663866666666667,0,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"No"
10,23.2104666666667,0.9,0.1,0,0.2,0.8,0,0,0,0,40,60,0,0,0,0,0,0,0,0,"Yes"
2,109.795183333333,0.5,0.5,0,0.5,0.5,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
15,328.470266666667,0.733333333333333,0.266666666666667,0.533333333333333,0,0.466666666666667,0,0,13.3333333333333,60,6.66666666666667,20,0,0,0,0,0,0,0,46.6666666666667,"Yes"
2,7.38431666666667,0.5,0.5,0.5,0,0.5,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
10,173.04325,0.5,0.5,0,0.2,0.4,0.4,0,0,0,20,30,0,0,30,0,0,10,10,10,"No"
53,1168.07525,0.509433962264151,0.490566037735849,0.283018867924528,0,0.679245283018868,0.0377358490566038,32.0754716981132,9.43396226415094,16.9811320754717,13.2075471698113,11.3207547169811,0,3.77358490566038,3.77358490566038,0,0,9.43396226415094,0,43.3962264150943,"Yes"
1,0.12535,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
7,37.4551,0.857142857142857,0.142857142857143,0,0,0.714285714285714,0.285714285714286,0,0,0,0,57.1428571428571,0,0,14.2857142857143,0,0,28.5714285714286,0,14.2857142857143,"Yes"
9,67.0070666666667,0.777777777777778,0.222222222222222,0,0,1,0,88.8888888888889,0,0,0,0,11.1111111111111,0,0,0,0,0,0,33.3333333333333,"Yes"
1,0.129233333333333,0,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,0.168966666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
1,5.41645,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
5,89.64055,0.8,0.2,0.4,0,0.6,0,0,0,100,0,0,0,0,0,0,0,0,0,40,"No"
4,30.2515333333333,0.5,0.5,0.25,0.5,0.25,0,0,50,25,25,0,0,0,0,0,0,0,0,25,"Yes"
3,34.1474666666667,1,0,0,0,0.333333333333333,0.666666666666667,0,0,33.3333333333333,0,33.3333333333333,0,0,0,0,33.3333333333333,0,0,0,"Yes"
6,225.053433333333,0,1,0,0.166666666666667,0,0.833333333333333,0,0,16.6666666666667,0,83.3333333333333,0,0,0,0,0,0,0,50,"Yes"
39,444.076716666667,0.564102564102564,0.435897435897436,0,0,0.435897435897436,0.564102564102564,0,0,71.7948717948718,0,0,0,0,28.2051282051282,0,0,0,0,23.0769230769231,"Yes"
1,0.5,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"Yes"
5,62.9626333333333,1,0,0,0,1,0,0,0,60,0,20,0,0,20,0,0,0,0,40,"No"
87,1894.71821666667,0.747126436781609,0.252873563218391,0.0574712643678161,0.126436781609195,0.310344827586207,0.505747126436782,0,36.7816091954023,41.3793103448276,13.7931034482759,8.04597701149425,0,0,0,0,0,0,0,56.3218390804598,"Yes"
23,198.309966666667,0.739130434782609,0.260869565217391,0.173913043478261,0,0.652173913043478,0.173913043478261,0,4.34782608695652,26.0869565217391,13.0434782608696,17.3913043478261,0,4.34782608695652,21.7391304347826,4.34782608695652,0,0,8.69565217391304,43.4782608695652,"Yes"
1,12.66925,0,1,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"No"
1,1.00056666666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
10,250.39135,0.8,0.2,0.1,0.3,0.6,0,0,0,100,0,0,0,0,0,0,0,0,0,20,"Yes"
2,2.25145,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
3,126.001033333333,0.666666666666667,0.333333333333333,0,0,1,0,0,33.3333333333333,0,0,66.6666666666667,0,0,0,0,0,0,0,66.6666666666667,"Yes"
1,15.21955,1,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"No"
61,2056.2573,0.868852459016393,0.131147540983607,0.19672131147541,0.377049180327869,0.295081967213115,0.131147540983607,0,8.19672131147541,8.19672131147541,11.4754098360656,44.2622950819672,0,0,19.672131147541,0,0,0,8.19672131147541,67.2131147540984,"Yes"
16,226.02875,0.5,0.5,0,0,0.9375,0.0625,0,0,12.5,0,62.5,0,0,18.75,0,0,6.25,0,12.5,"Yes"
19,349.795233333333,1,0,0.210526315789474,0.684210526315789,0.105263157894737,0,0,21.0526315789474,47.3684210526316,0,31.5789473684211,0,0,0,0,0,0,0,15.7894736842105,"Yes"
1,1.39673333333333,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
1,85,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
1,37.6636166666667,0,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,4.55771666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"Yes"
1,1.6,1,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,100,"No"
20,265.290833333333,0.65,0.35,0.1,0,0.65,0.25,0,15,55,15,5,0,0,10,0,0,0,0,10,"Yes"
5,29.73065,0.4,0.6,0.4,0.6,0,0,0,40,0,0,40,0,0,0,0,20,0,0,0,"Yes"
21,229.173866666667,1,0,0.333333333333333,0.285714285714286,0.380952380952381,0,23.8095238095238,0,38.0952380952381,0,19.047619047619,0,19.047619047619,0,0,0,0,0,4.76190476190476,"Yes"
1,0.155616666666667,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
1,1.5,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
25,245.659783333333,0.88,0.12,0.04,0.56,0.24,0.16,0,4,0,16,32,0,0,44,0,4,0,0,4,"Yes"
10,26.19835,1,0,0.2,0.8,0,0,0,0,70,0,0,0,0,20,0,0,0,10,0,"Yes"
4,15.0783666666667,0.75,0.25,0.25,0,0.75,0,0,0,0,0,50,0,0,0,0,0,50,0,0,"No"
5,194.087233333333,0.2,0.8,0.6,0.2,0.2,0,0,0,80,0,20,0,0,0,0,0,0,0,60,"Yes"
6,247.904933333333,0.5,0.5,0,1,0,0,0,0,50,33.3333333333333,16.6666666666667,0,0,0,0,0,0,0,50,"Yes"
39,349.7338,0.769230769230769,0.230769230769231,0.0512820512820513,0.102564102564103,0.769230769230769,0.0769230769230769,7.69230769230769,2.56410256410256,28.2051282051282,2.56410256410256,5.12820512820513,2.56410256410256,0,30.7692307692308,0,0,2.56410256410256,17.9487179487179,28.2051282051282,"No"
3,43.9857666666667,1,0,0.333333333333333,0,0.666666666666667,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,66.6666666666667,"No"
9,57.85655,0.777777777777778,0.222222222222222,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,11.1111111111111,"No"
1,2.00075,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
1,0.8338,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
1,0.141233333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
1,8.16508333333333,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
10,293.4941,0.5,0.5,0.1,0.2,0.5,0.2,0,0,0,0,100,0,0,0,0,0,0,0,40,"Yes"
1,0.108733333333333,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"Yes"
1,15.0018,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
4,43.71515,1,0,0,0.5,0.5,0,0,0,50,25,25,0,0,0,0,0,0,0,25,"Yes"
2,85.5,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
29,318.0996,0.862068965517241,0.137931034482759,0,0.0689655172413793,0.896551724137931,0.0344827586206897,0,0,0,27.5862068965517,48.2758620689655,0,0,3.44827586206897,0,0,20.6896551724138,0,13.7931034482759,"Yes"
35,322.953866666667,1,0,0.0857142857142857,0.914285714285714,0,0,0,0,25.7142857142857,0,28.5714285714286,0,0,45.7142857142857,0,0,0,0,5.71428571428571,"Yes"
26,396.165266666667,0.961538461538462,0.0384615384615385,0.115384615384615,0,0.846153846153846,0.0384615384615385,0,0,3.84615384615385,19.2307692307692,26.9230769230769,0,0,26.9230769230769,0,0,11.5384615384615,11.5384615384615,38.4615384615385,"Yes"
1,1.32341666666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"No"
2,113.398416666667,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"Yes"
15,399.7494,0.866666666666667,0.133333333333333,0.0666666666666667,0,0.866666666666667,0.0666666666666667,0,53.3333333333333,13.3333333333333,6.66666666666667,13.3333333333333,0,13.3333333333333,0,0,0,0,0,53.3333333333333,"Yes"
1,1.0629,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
4,53.8349333333333,0.5,0.5,0,0.5,0,0.5,0,0,25,25,25,0,0,0,0,0,25,0,25,"Yes"
3,176.9684,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
2,1.98268333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
7,237.5314,1,0,0,0,0.428571428571429,0.571428571428571,0,0,0,42.8571428571429,57.1428571428571,0,0,0,0,0,0,0,100,"Yes"
16,310.478933333333,0.625,0.375,0,0,0.9375,0.0625,0,0,62.5,31.25,0,0,0,0,0,0,6.25,0,31.25,"Yes"
19,659.2192,0.789473684210526,0.210526315789474,0,0.0526315789473684,0.947368421052632,0,0,0,5.26315789473684,0,63.1578947368421,0,26.3157894736842,0,5.26315789473684,0,0,0,57.8947368421053,"Yes"
2,26.58975,0.5,0.5,0.5,0.5,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"Yes"
49,1662.68253333333,0.857142857142857,0.142857142857143,0.0204081632653061,0.204081632653061,0.26530612244898,0.510204081632653,2.04081632653061,0,38.7755102040816,0,51.0204081632653,0,0,8.16326530612245,0,0,0,0,59.1836734693878,"Yes"
12,179.793116666667,0.5,0.5,0.166666666666667,0.25,0.5,0.0833333333333333,0,25,41.6666666666667,0,0,0,0,0,0,0,33.3333333333333,0,8.33333333333333,"Yes"
1,7.84961666666667,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
1,2.5,0,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
3,2.89665,0,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
5,278.902783333333,0.4,0.6,0,0.6,0.2,0.2,0,20,0,20,20,0,0,40,0,0,0,0,40,"Yes"
17,157.168566666667,0.588235294117647,0.411764705882353,0.235294117647059,0.176470588235294,0.588235294117647,0,0,0,70.5882352941177,0,23.5294117647059,0,0,5.88235294117647,0,0,0,0,17.6470588235294,"Yes"
1,31.7246666666667,1,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
6,45.4139166666667,1,0,0,0.166666666666667,0,0.833333333333333,0,0,0,50,16.6666666666667,0,0,0,0,0,33.3333333333333,0,0,"No"
2,7.20796666666667,0.5,0.5,0,0,0.5,0.5,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,5.22911666666667,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
25,1024.03776666667,0.76,0.24,0,0.04,0.24,0.72,0,20,4,16,56,0,0,0,0,4,0,0,72,"Yes"
1,0.152666666666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
2,2.93333333333333,0,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
1,0.583333333333333,0,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,100,"Yes"
2,14.37955,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
3,87.1149166666667,0,1,0,0,1,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,33.3333333333333,"No"
34,477.1315,0.588235294117647,0.411764705882353,0.147058823529412,0.470588235294118,0.352941176470588,0.0294117647058824,2.94117647058824,2.94117647058824,73.5294117647059,0,20.5882352941176,0,0,0,0,0,0,0,23.5294117647059,"Yes"
1,0.5,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
4,124.04825,1,0,0,0,1,0,0,0,25,0,0,0,0,25,0,0,50,0,0,"Yes"
4,103.445916666667,0.75,0.25,0.25,0.75,0,0,0,0,25,50,25,0,0,0,0,0,0,0,50,"Yes"
2,21.8569166666667,0,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,50,"No"
3,32.1422166666667,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0,0,0,0,33.3333333333333,0,66.6666666666667,0,0,0,0,0,0,0,0,"No"
3,160.260283333333,0.333333333333333,0.666666666666667,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,66.6666666666667,"Yes"
3,198.254566666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"Yes"
1,1.46785,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
3,27.4202666666667,1,0,1,0,0,0,0,66.6666666666667,0,0,33.3333333333333,0,0,0,0,0,0,0,0,"Yes"
1,10.3464166666667,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
2,16.1390666666667,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
1,20.3265,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
58,1019.022,0.844827586206897,0.155172413793103,0.0172413793103448,0,0.931034482758621,0.0517241379310345,0,5.17241379310345,37.9310344827586,8.62068965517241,17.2413793103448,0,13.7931034482759,17.2413793103448,0,0,0,0,39.6551724137931,"Yes"
4,44.0528333333333,1,0,0,0.75,0,0.25,0,0,0,0,25,0,0,75,0,0,0,0,0,"Yes"
3,57.2217666666667,0.666666666666667,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0,0,100,0,0,0,0,0,0,0,0,0,66.6666666666667,"Yes"
3,6.74016666666667,1,0,0,0,1,0,0,0,66.6666666666667,0,0,0,0,33.3333333333333,0,0,0,0,33.3333333333333,"Yes"
1,13.0002833333333,1,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
5,3.8178,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,80,"Yes"
1,0.12375,1,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
1,1.96666666666667,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
1,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,"No"
1,0.167166666666667,0,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
4,26.9265666666667,0.75,0.25,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
5,38.67825,1,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,20,"No"
38,800.35425,0.684210526315789,0.315789473684211,0.184210526315789,0.131578947368421,0.210526315789474,0.473684210526316,0,7.89473684210526,42.1052631578947,2.63157894736842,28.9473684210526,0,0,10.5263157894737,0,0,2.63157894736842,5.26315789473684,44.7368421052632,"Yes"
63,1101.54168333333,1,0,0.174603174603175,0.825396825396825,0,0,0,14.2857142857143,19.047619047619,3.17460317460317,53.968253968254,0,9.52380952380952,0,0,0,0,0,28.5714285714286,"Yes"
26,477.152416666667,0.576923076923077,0.423076923076923,0.0769230769230769,0.230769230769231,0.538461538461538,0.153846153846154,0,0,100,0,0,0,0,0,0,0,0,0,23.0769230769231,"Yes"
3,2.70131666666667,1,0,0.666666666666667,0,0.333333333333333,0,0,0,33.3333333333333,0,33.3333333333333,0,0,0,0,0,33.3333333333333,0,0,"Yes"
1,0.298983333333333,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
10,326.024033333333,0.5,0.5,0,0,0.7,0.3,0,30,0,10,50,0,0,0,0,0,10,0,60,"No"
6,219.635383333333,0.666666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,83.3333333333333,"No"
1,1.18333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,"No"
2,37.05665,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,50,"Yes"
1,4.78333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,100,"No"
46,864.17055,0.782608695652174,0.217391304347826,0.0869565217391304,0.239130434782609,0.652173913043478,0.0217391304347826,0,8.69565217391304,30.4347826086957,10.8695652173913,19.5652173913043,0,2.17391304347826,13.0434782608696,2.17391304347826,0,13.0434782608696,0,23.9130434782609,"Yes"
6,118.23475,0.666666666666667,0.333333333333333,0.166666666666667,0.5,0.333333333333333,0,0,0,16.6666666666667,16.6666666666667,0,0,0,0,0,0,66.6666666666667,0,50,"No"
6,56.7454166666667,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"No"
3,148.817333333333,0.333333333333333,0.666666666666667,0,0.666666666666667,0.333333333333333,0,0,0,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,0,0,0,100,"No"
1,13.5799166666667,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"Yes"
9,158.432316666667,0.444444444444444,0.555555555555556,0.222222222222222,0.222222222222222,0.555555555555556,0,0,22.2222222222222,0,11.1111111111111,0,0,0,22.2222222222222,0,0,33.3333333333333,11.1111111111111,11.1111111111111,"Yes"
10,423.782883333333,0,1,0.4,0,0.6,0,0,0,20,20,0,0,10,30,0,0,20,0,90,"Yes"
1,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,100,"Yes"
2,1.64373333333333,1,0,0,1,0,0,0,50,0,0,0,0,0,0,50,0,0,0,50,"No"
5,92.1408833333333,0.8,0.2,0.2,0.8,0,0,0,0,40,0,0,0,0,20,0,0,40,0,40,"No"
4,94.4921333333333,0.75,0.25,0.75,0,0.25,0,0,0,0,0,50,0,0,0,25,0,25,0,25,"Yes"
1,6.83388333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
21,323.788966666667,0.142857142857143,0.857142857142857,0,0.238095238095238,0.476190476190476,0.285714285714286,0,0,0,0,4.76190476190476,0,0,23.8095238095238,0,0,52.3809523809524,19.047619047619,14.2857142857143,"Yes"
3,9.44283333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
1,58.0702333333333,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"Yes"
8,110.258266666667,0.25,0.75,0,0,0.875,0.125,0,0,12.5,25,0,0,0,12.5,0,0,50,0,25,"Yes"
1,1.2019,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
2,31.1674666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
5,35.3333166666667,0,1,0,0.2,0.6,0.2,0,0,0,0,0,0,0,20,0,0,80,0,0,"Yes"
14,241.058816666667,0.714285714285714,0.285714285714286,0,0,0.928571428571429,0.0714285714285714,0,0,64.2857142857143,14.2857142857143,14.2857142857143,0,0,7.14285714285714,0,0,0,0,35.7142857142857,"Yes"
5,82.5069166666667,0.8,0.2,0,0,1,0,0,0,20,20,20,0,20,20,0,0,0,0,20,"No"
2,123.545466666667,1,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0,50,0,50,"No"
4,208.27745,0.75,0.25,0.25,0.5,0.25,0,0,0,25,0,0,0,0,75,0,0,0,0,50,"Yes"
1,3.07568333333333,0,1,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"No"
4,10.0396666666667,1,0,0.25,0.75,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25,"No"
1,59.0025166666667,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
1,0.5,0,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
12,234.870433333333,0.5,0.5,0.166666666666667,0.5,0.333333333333333,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,50,"No"
69,2417.2099,0.695652173913043,0.304347826086957,0.0869565217391304,0.0144927536231884,0.898550724637681,0,2.89855072463768,2.89855072463768,79.7101449275362,1.44927536231884,13.0434782608696,0,0,0,0,0,0,0,73.9130434782609,"Yes"
2,4.1,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
1,2.74123333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
10,340.785166666667,0.8,0.2,0,0,1,0,0,10,90,0,0,0,0,0,0,0,0,0,40,"Yes"
30,458.4821,0.566666666666667,0.433333333333333,0.0333333333333333,0.966666666666667,0,0,0,0,23.3333333333333,10,36.6666666666667,0,0,10,0,0,3.33333333333333,16.6666666666667,26.6666666666667,"Yes"
3,174.283316666667,1,0,0,0,1,0,0,0,0,0,33.3333333333333,0,33.3333333333333,0,0,0,33.3333333333333,0,66.6666666666667,"No"
23,460.568833333333,0.869565217391304,0.130434782608696,0.173913043478261,0.304347826086957,0.521739130434783,0,0,0,0,13.0434782608696,17.3913043478261,0,0,43.4782608695652,0,0,4.34782608695652,21.7391304347826,0,"Yes"
6,93.9601,0.666666666666667,0.333333333333333,0,0.5,0.333333333333333,0.166666666666667,0,0,0,0,50,0,0,50,0,0,0,0,33.3333333333333,"Yes"
1,13.56975,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,10.9054666666667,1,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
7,9.80931666666667,0.714285714285714,0.285714285714286,0,0,0,1,57.1428571428571,0,0,0,0,42.8571428571429,0,0,0,0,0,0,14.2857142857143,"Yes"
2,10.2877166666667,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
2,17.0899333333333,0.5,0.5,0,0.5,0.5,0,0,0,0,50,0,0,0,0,0,0,50,0,50,"No"
4,34.3641666666667,0.25,0.75,0,0.5,0.5,0,0,0,0,25,50,0,25,0,0,0,0,0,0,"Yes"
2,2.29276666666667,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
17,328.208466666667,1,0,0.588235294117647,0.352941176470588,0.0588235294117647,0,0,94.1176470588235,0,0,5.88235294117647,0,0,0,0,0,0,0,41.1764705882353,"Yes"
6,94.33495,0.5,0.5,0.166666666666667,0.666666666666667,0.166666666666667,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,33.3333333333333,"Yes"
7,147.041,0.714285714285714,0.285714285714286,0,0,1,0,0,0,71.4285714285714,0,0,0,0,0,0,0,28.5714285714286,0,28.5714285714286,"Yes"
3,44.4372166666667,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
